GoogleCountry,Ecosystem,GoogleCity,Region,flag
Australia,Adelaide,Brahma Lodge,Oceania,-2
Australia,Brisbane,Landsborough,Oceania,-2
Australia,Brisbane,Broadbeach Waters,Oceania,-2
Australia,Perth,Ballajura,Oceania,-2
Australia,Perth,Huntingdale,Oceania,-2
Australia,Brisbane,Nerang,Oceania,-2
Australia,Brisbane,Shailer Park,Oceania,-2
Australia,Canberra,Ainslie,Oceania,-2
Australia,Canberra,Crestwood,Oceania,-2
Australia,Adelaide,Ardrossan,Oceania,-2
Australia,Adelaide,Willunga,Oceania,-2
Australia,Brisbane,Nambour,Oceania,-2
Australia,Brisbane,Rocklea,Oceania,-2
Australia,Brisbane,Samford Valley,Oceania,-2
Australia,Brisbane,Marcoola,Oceania,-2
Australia,Perth,Woodlands,Oceania,1
Australia,Brisbane,Highgate Hill,Oceania,-2
Australia,Brisbane,Nathan,Oceania,-2
Australia,Adelaide,Tea Tree Gully,Oceania,-2
Australia,Perth,Burswood,Oceania,-2
Australia,Perth,Kenwick,Oceania,-2
Australia,Perth,Gosnells,Oceania,-2
Australia,Canberra,MacGregor,Oceania,-2
Australia,Canberra,Galong,Oceania,-2
Australia,Brisbane,Alexandra Hills,Oceania,-2
Australia,Adelaide,North Adelaide,Oceania,1
Australia,Adelaide,Victor Harbor,Oceania,-2
Australia,Adelaide,Welland,Oceania,-2
Australia,Adelaide,Blair Athol,Oceania,-2
Australia,Adelaide,North Plympton,Oceania,-2
Australia,Brisbane,Coolangatta,Oceania,-2
Australia,Brisbane,Eagle Farm,Oceania,-2
Australia,Perth,Wanneroo,Oceania,-2
Australia,Brisbane,South Ripley,Oceania,-2
Australia,Perth,Bertram,Oceania,-2
Australia,Canberra,Canberra International Airport,Oceania,-2
Australia,Perth,Aveley,Oceania,-2
Australia,Brisbane,Mitchelton,Oceania,-2
Australia,Adelaide,Littlehampton,Oceania,-2
Australia,Perth,Palmyra,Oceania,1
Australia,Perth,Kewdale,Oceania,-2
Australia,Perth,Crawley,Oceania,1
Australia,Adelaide,Elizabeth,Oceania,1
Australia,Adelaide,Lonsdale,Oceania,-2
Australia,Perth,Kingsley,Oceania,-2
Australia,Perth,South Lake,Oceania,1
Australia,Brisbane,Wishart,Oceania,-2
Australia,Brisbane,Amberley,Oceania,-2
Australia,Brisbane,Sinnamon Park,Oceania,-2
Australia,Adelaide,Medindie,Oceania,-2
Australia,Canberra,Phillip,Oceania,-2
Australia,Brisbane,Ormea,Oceania,-2
Australia,Adelaide,Christies Beach,Oceania,-2
Australia,Brisbane,Burpengary,Oceania,-2
Australia,Canberra,Fyshwick,Oceania,-2
Australia,Brisbane,Kedron,Oceania,-2
Australia,Canberra,Braddon,Oceania,-2
Australia,Brisbane,Glamorgan Vale,Oceania,-2
Australia,Brisbane,Eagleby,Oceania,-2
Australia,Perth,Canning Vale,Oceania,-2
Australia,Brisbane,Marsden,Oceania,-2
Australia,Perth,Clarkson,Oceania,1
Australia,Brisbane,Ravensbourne,Oceania,-2
Australia,Perth,Doubleview,Oceania,-2
Australia,Adelaide,Minlaton,Oceania,-2
Australia,Perth,North Fremantle,Oceania,-2
Australia,Adelaide,Edwardstown,Oceania,-2
Australia,Brisbane,Waterford,Oceania,1
Australia,Perth,East Perth,Oceania,-2
Australia,Canberra,Campbell,Oceania,1
Australia,Adelaide,North Brighton,Oceania,-2
Australia,Adelaide,Monarto,Oceania,-2
Australia,Adelaide,Thorngate,Oceania,-2
Australia,Brisbane,Conondale,Oceania,-2
Australia,Perth,Northam,Oceania,-2
Australia,Perth,Wangara,Oceania,-2
Australia,Adelaide,Hackney,Oceania,1
Australia,Brisbane,Greenslopes,Oceania,-2
Australia,Brisbane,Tweed Heads South,Oceania,-2
Australia,Adelaide,Kensington Park,Oceania,-2
Australia,Brisbane,Mudjimba,Oceania,-2
Australia,Adelaide,Nuriootpa,Oceania,-2
Australia,Brisbane,Kenmore East,Oceania,-2
Australia,Brisbane,Caloundra,Oceania,-2
Australia,Brisbane,Deagon,Oceania,-2
Australia,Brisbane,Bulimba,Oceania,-2
Australia,Adelaide,Burnside,Oceania,-2
Australia,Brisbane,Woombye,Oceania,-2
Australia,Canberra,Flynn,Oceania,-2
Australia,Canberra,Bevendale,Oceania,-2
Australia,Perth,Mount Lawley,Oceania,-2
Australia,Adelaide,Dry Creek,Oceania,-2
Australia,Perth,Ascot,Oceania,1
Australia,Brisbane,Burleigh Waters,Oceania,-2
Australia,Brisbane,Rochedale,Oceania,-2
Australia,Brisbane,Banyo,Oceania,-2
Australia,Adelaide,Goodwood,Oceania,-2
Australia,Canberra,Watson,Oceania,1
Australia,Perth,Jandakot,Oceania,-2
Australia,Perth,Mullaloo,Oceania,-2
Australia,Adelaide,Woodville South,Oceania,-2
Australia,Brisbane,Lytton,Oceania,-2
Australia,Brisbane,Golden Beach,Oceania,-2
Australia,Brisbane,Cashmere,Oceania,-2
Australia,Brisbane,Coomera,Oceania,-2
Australia,Adelaide,Piccadilly,Oceania,-2
Australia,Brisbane,Brisbane City,Oceania,-2
Australia,Brisbane,Morayfield,Oceania,-2
Australia,Brisbane,Sunnybank,Oceania,-2
Australia,Brisbane,Graceville,Oceania,-2
Australia,Perth,Quinns Rocks,Oceania,-2
Australia,Perth,Murdoch,Oceania,-2
Australia,Canberra,O'Malley,Oceania,-2
Australia,Adelaide,Mawson Lakes,Oceania,-2
Australia,Adelaide,Glynde,Oceania,-2
Australia,Brisbane,Pullenvale,Oceania,-2
Australia,Adelaide,Camden Park,Oceania,-2
Australia,Perth,Cannington,Oceania,-2
Australia,Brisbane,Hemmant,Oceania,-2
Australia,Canberra,Bookham,Oceania,-2
Australia,Brisbane,Murrumba Downs,Oceania,-2
Australia,Perth,Attadale,Oceania,-2
Australia,Adelaide,Glenunga,Oceania,-2
Australia,Brisbane,Griffin,Oceania,1
Australia,Canberra,Narrabundah,Oceania,-2
Australia,Perth,Hamersley,Oceania,-2
Australia,Adelaide,Glenelg East,Oceania,-2
Australia,Perth,Bicton,Oceania,-2
Australia,Brisbane,Heathwood,Oceania,-2
Australia,Canberra,Turner,Oceania,-2
Australia,Brisbane,Camp Mountain,Oceania,-2
Australia,Perth,Roleystone,Oceania,-2
Australia,Canberra,Macquarie,Oceania,1
Australia,Adelaide,Dudley Park,Oceania,-2
Australia,Brisbane,Brendale,Oceania,-2
Australia,Perth,East Victoria Park,Oceania,-2
Australia,Brisbane,Marburg,Oceania,1
Australia,Perth,Hammond Park,Oceania,-2
Australia,Brisbane,Narangba,Oceania,-2
Australia,Adelaide,Marden,Oceania,-2
Australia,Adelaide,Athelstone,Oceania,-2
Australia,Brisbane,Ashgrove,Oceania,-2
Australia,Brisbane,Crestmead,Oceania,-2
Australia,Adelaide,Kidman Park,Oceania,-2
Australia,Perth,Leeming,Oceania,-2
Australia,Brisbane,Everton Park,Oceania,-2
Australia,Brisbane,Browns Plains,Oceania,-2
Australia,Adelaide,Royal Park,Oceania,-2
Australia,Brisbane,Meadowbrook,Oceania,-2
Australia,Brisbane,Guanaba,Oceania,-2
Australia,Brisbane,Carindale,Oceania,-2
Australia,Brisbane,Cornubia,Oceania,-2
Australia,Perth,Lathlain,Oceania,-2
Australia,Brisbane,Tallebudgera,Oceania,-2
Australia,Brisbane,Kelvin Grove,Oceania,-2
Australia,Perth,Kwinana Beach,Oceania,-2
Australia,Brisbane,Labrador,Oceania,1
Australia,Brisbane,Wilston,Oceania,-2
Australia,Perth,Shenton Park,Oceania,-2
Australia,Perth,Heathridge,Oceania,-2
Australia,Adelaide,West Lakes,Oceania,-2
Australia,Perth,Forrestfield,Oceania,-2
Australia,Adelaide,Tanunda,Oceania,-2
Australia,Adelaide,Murray Bridge,Oceania,-2
Australia,Brisbane,Hillcrest,Oceania,-2
Australia,Brisbane,Hendra,Oceania,-2
Australia,Brisbane,Silkstone,Oceania,-2
Australia,Adelaide,Dulwich,Oceania,1
Australia,Canberra,Greenway,Oceania,-2
Austria,Vienna,Gerasdorf,Europe,-2
Austria,Salzburg,Hörsching,Europe,-2
Austria,Salzburg,Finkl,Europe,-2
Austria,Vienna,Tullnerbach-Lawies,Europe,-2
Austria,Salzburg,Gallspach,Europe,-2
Austria,Vienna,Neutal,Europe,-2
Austria,Vienna,Wolkersdorf,Europe,-2
Austria,Salzburg,Niederalm,Europe,-2
Austria,Vienna,Vienna,Europe,1
Austria,Salzburg,Leogang,Europe,-2
Austria,Vienna,Pinkafeld,Europe,-2
Austria,Vienna,Wiener Neustadt,Europe,1
Austria,Vienna,Herzogenburg,Europe,1
Austria,Salzburg,Saalfelden,Europe,1
Austria,Vienna,Vösendorf,Europe,-2
Austria,Vienna,Sankt Barbara im Mrztal,Europe,-2
Austria,Vienna,Krems an der Dona,Europe,-2
Austria,Salzburg,Eberstalzell,Europe,-2
Austria,Vienna,Hirtenberg,Europe,-2
Austria,Vienna,Saint Pölten,Europe,-2
Austria,Vienna,Baden bei Wien,Europe,-2
Austria,Salzburg,Vorchdorf,Europe,-2
Austria,Vienna,Groß-Enzersdorf,Europe,-2
Austria,Vienna,Hollabrunn,Europe,-2
Austria,Vienna,Plankenberg,Europe,-2
Austria,Vienna,Mattersburg,Europe,-2
Austria,Salzburg,Rennweg am Katschberg,Europe,-2
Austria,Salzburg,Bad Wimsbach-Neydharting,Europe,-2
Austria,Vienna,Staasdorf,Europe,-2
Austria,Vienna,Wöllersdorf-Steinabrückl,Europe,-2
Austria,Salzburg,Weibern,Europe,-2
Austria,Vienna,Neunkirchen,Europe,-2
Austria,Vienna,Mödling,Europe,-2
Austria,Vienna,Landegg,Europe,-2
Austria,Salzburg,Tiefgraben,Europe,-2
Austria,Vienna,Schwechat,Europe,-2
Austria,Vienna,Brunn am Gebirge,Europe,-2
Austria,Vienna,Rabenstein an der Pielach,Europe,-2
Austria,Salzburg,Straßwalchen,Europe,-2
Austria,Salzburg,Seewalchen am Attersee,Europe,1
Austria,Vienna,Langenlois,Europe,-2
Austria,Salzburg,Edt bei Lambach,Europe,-2
Austria,Vienna,Gutenstein,Europe,-2
Austria,Salzburg,Lambach,Europe,-2
Austria,Salzburg,Unterach am Attersee,Europe,-2
Austria,Salzburg,Grieskirchen,Europe,-2
Austria,Vienna,Tulln,Europe,-2
Austria,Salzburg,Sankt Florian am Inn,Europe,-2
Austria,Salzburg,Marchtrenk,Europe,-2
Austria,Salzburg,Niedera,Europe,-2
Austria,Salzburg,Tobersbach,Europe,-2
Austria,Vienna,Seibersdorf,Europe,-2
Austria,Vienna,Ruprechtshofen,Europe,-2
Austria,Vienna,Wienersdorf,Europe,-2
Austria,Salzburg,Wartberg an der Krems,Europe,-2
Austria,Salzburg,Scheffau am Tennengebirge,Europe,-2
Austria,Vienna,Neudörfl,Europe,-2
Austria,Salzburg,Braunau am Inn,Europe,-2
Austria,Salzburg,Kitzbuhel,Europe,-2
Austria,Salzburg,Fusch,Europe,-2
Austria,Salzburg,Ohlsdorf,Europe,-2
Austria,Vienna,Moosbierbaum,Europe,-2
Austria,Vienna,Pfaffsttten,Europe,-2
Austria,Salzburg,Fieberbrunn,Europe,-2
Austria,Vienna,Stockera,Europe,-2
Austria,Salzburg,Hopfgarten-Markt,Europe,-2
Austria,Vienna,Eggenburg,Europe,-2
Austria,Vienna,Reinsberg,Europe,-2
Austria,Vienna,Pottenbrunn,Europe,-2
Austria,Vienna,Furth bei Gttweig,Europe,-2
Austria,Vienna,Kottingbrunn,Europe,-2
Austria,Vienna,Leobendorf,Europe,-2
Austria,Salzburg,Wals-Siezenheim,Europe,-2
Austria,Salzburg,Thalheim bei Wels,Europe,-2
Austria,Vienna,Gerersdorf,Europe,-2
Austria,Vienna,Michelbach,Europe,-2
Austria,Salzburg,Sankt Marien,Europe,-2
Austria,Vienna,Traismauer,Europe,-2
Austria,Salzburg,Lenzing,Europe,-2
Austria,Salzburg,Bad Mitterndorf,Europe,-2
Austria,Salzburg,Neukirchen am Großvenediger,Europe,-2
Austria,Salzburg,Kufstein,Europe,1
Austria,Salzburg,Tenneck,Europe,-2
Austria,Salzburg,Rega,Europe,-2
Austria,Salzburg,Hallein,Europe,-2
Austria,Salzburg,Gming,Europe,-2
Austria,Vienna,Imbach,Europe,-2
Austria,Salzburg,Himmelreich,Europe,-2
Austria,Vienna,Pöttelsdorf,Europe,-2
Austria,Salzburg,Bürmoos,Europe,-2
Austria,Salzburg,Schladming,Europe,-2
Austria,Salzburg,Sankt Marienkirchen bei Schärding,Europe,-2
Austria,Salzburg,Salzburg,Europe,1
Austria,Vienna,Mariahilf,Europe,-2
Austria,Vienna,Pottschach,Europe,-2
Austria,Salzburg,Offenhausen,Europe,-2
Austria,Salzburg,Schalchen,Europe,-2
Austria,Vienna,Traunfeld,Europe,-2
Austria,Salzburg,Aschach an der Dona,Europe,-2
Austria,Salzburg,Saint Georgen im Atterga,Europe,-2
Austria,Vienna,Gnserndorf,Europe,-2
Austria,Salzburg,Fuschl,Europe,-2
Austria,Vienna,Hautzendorf,Europe,-2
Austria,Vienna,Kirchberg am Wechsel,Europe,-2
Austria,Salzburg,Frankenmarkt,Europe,-2
Austria,Salzburg,Helpfau-Uttendorf,Europe,-2
Austria,Vienna,Mhldorf,Europe,-2
Austria,Vienna,Purkersdorf,Europe,-2
Austria,Salzburg,Ellma,Europe,-2
Austria,Vienna,Perchtoldsdorf,Europe,-2
Austria,Vienna,Parndorf,Europe,-2
Austria,Salzburg,Sankt Pantaleon,Europe,-2
Austria,Salzburg,Lenga,Europe,-2
Austria,Vienna,Purbach am Neusiedlersee,Europe,-2
Austria,Salzburg,Piesendorf,Europe,-2
Austria,Vienna,Lockenhaus,Europe,-2
Austria,Salzburg,Wals,Europe,-2
Austria,Vienna,Heiligenkreuz,Europe,-2
Austria,Salzburg,Bad Goisern,Europe,-2
Austria,Vienna,Ternitz,Europe,-2
Austria,Vienna,Eisenstadt,Europe,-2
Austria,Vienna,Liesing,Europe,-2
Austria,Vienna,Ebenfurth,Europe,-2
Austria,Salzburg,Ostermiething,Europe,-2
Austria,Salzburg,Wald im Pinzga,Europe,-2
Austria,Salzburg,Wrgl,Europe,-2
Austria,Vienna,Bad Vösla,Europe,-2
Austria,Salzburg,Angerberg,Europe,-2
Austria,Vienna,Laxenburg,Europe,1
Austria,Salzburg,Schardenberg,Europe,-2
Austria,Salzburg,Lend,Europe,-2
Austria,Salzburg,Ried im Innkreis,Europe,-2
Austria,Salzburg,Haid bei Ansfelden,Europe,-2
Austria,Salzburg,Eugendorf,Europe,-2
Austria,Vienna,Alland,Europe,-2
Austria,Vienna,Markt Piesting,Europe,-2
Austria,Salzburg,Roitham,Europe,-2
Austria,Vienna,Klosterneuburg,Europe,-2
Austria,Salzburg,Ranshofen,Europe,-2
Austria,Salzburg,Raab,Europe,-2
Austria,Vienna,Rohra,Europe,-2
Austria,Vienna,Kritzendorf,Europe,-2
Austria,Salzburg,Feldkirchen an der Dona,Europe,-2
Austria,Salzburg,Grödig,Europe,-2
Austria,Vienna,Sieghartskirchen,Europe,-2
Austria,Vienna,Enzesfeld-Lindabrunn,Europe,-2
Austria,Vienna,Guntramsdorf,Europe,-2
Austria,Salzburg,Radstadt,Europe,-2
Austria,Salzburg,Pasching,Europe,1
Austria,Salzburg,Mattighofen,Europe,-2
Austria,Vienna,Mnchendorf,Europe,-2
Austria,Salzburg,Attnang-Puchheim,Europe,-2
Austria,Vienna,Wieselburg,Europe,-2
Austria,Vienna,Furth bei Göttweig,Europe,-2
Austria,Salzburg,Ebensee,Europe,-2
Austria,Salzburg,Alkoven,Europe,-2
Austria,Vienna,Pernitz,Europe,-2
Austria,Salzburg,Holzhausen,Europe,-2
Austria,Salzburg,Hallwang,Europe,-2
Austria,Vienna,Vora,Europe,-2
Austria,Salzburg,Attersee,Europe,1
Austria,Vienna,Inzersdorf-Getzersdorf,Europe,-2
Austria,Salzburg,Wels,Europe,1
Austria,Salzburg,Sankt Johann,Europe,-2
Austria,Vienna,Himberg,Europe,-2
Austria,Salzburg,Mondsee,Europe,-2
Austria,Salzburg,Ebbs,Europe,-2
Austria,Vienna,Saint Plten,Europe,-2
Austria,Vienna,Wiener Neudorf,Europe,-2
Austria,Salzburg,Epping,Europe,-2
Austria,Vienna,Gumpoldskirchen,Europe,-2
Austria,Salzburg,Thalga,Europe,-2
Austria,Salzburg,Molln,Europe,-2
Austria,Vienna,Bisamberg,Europe,-2
Austria,Salzburg,Gmunden,Europe,1
Austria,Vienna,Trausdorf an der Wulka,Europe,-2
Austria,Vienna,Weidling,Europe,-2
Austria,Salzburg,Kremsmnster,Europe,-2
Austria,Salzburg,Schwarzach im Ponga,Europe,-2
Austria,Vienna,Pulka,Europe,-2
Austria,Salzburg,Elsbethen,Europe,-2
Austria,Vienna,Kirchstetten,Europe,-2
Austria,Salzburg,Neumarkt am Wallersee,Europe,-2
Austria,Vienna,Bad Vsla,Europe,-2
Austria,Salzburg,Bad Ischl,Europe,-2
Austria,Salzburg,Anif,Europe,-2
Austria,Vienna,Leopoldsdorf,Europe,-2
Austria,Salzburg,Saint Gilgen,Europe,-2
Austria,Salzburg,Rainbach im Innkreis,Europe,-2
Austria,Salzburg,Maishofen,Europe,-2
Austria,Vienna,Leobersdorf,Europe,-2
Austria,Salzburg,Friedburg,Europe,-2
Austria,Salzburg,Bradirn,Europe,-2
Austria,Vienna,Traiskirchen,Europe,-2
Austria,Vienna,Gemeinlebarn,Europe,-2
Austria,Vienna,Gaaden,Europe,-2
Austria,Salzburg,Uttendorf,Europe,-2
Austria,Vienna,Schönau an der Triesting,Europe,-2
Austria,Salzburg,Nfing,Europe,-2
Austria,Salzburg,Puch bei Hallein,Europe,-2
Austria,Vienna,Oberwaltersdorf,Europe,-2
Austria,Vienna,Siegendorf,Europe,-2
Austria,Vienna,Gars am Kamp,Europe,-2
Austria,Vienna,Maria Enzersdorf,Europe,-2
Austria,Salzburg,Niederndorf,Europe,-2
Austria,Salzburg,Zipf,Europe,-2
Austria,Salzburg,Weißkirchen an der Traun,Europe,-2
Austria,Salzburg,Schiedlberg,Europe,-2
Austria,Vienna,Göllersdorf,Europe,-2
Austria,Salzburg,Kössen,Europe,-2
Austria,Vienna,Kreuttal,Europe,-2
Azerbaijan,Baku,Bak,Asia,-2
Azerbaijan,Baku,Baki,Asia,1
Azerbaijan,Baku,Sabunch,Asia,-2
Azerbaijan,Baku,Khirdalan,Asia,-2
Bahrain,Bahrain,Manama,Asia,1
Bahrain,Bahrain,Saar,Asia,1
Bahrain,Bahrain,Bahrain,Asia,1
Bahrain,Bahrain,Um Al Naasan,Asia,-2
Bahrain,Bahrain,Al Jasra,Asia,-2
Bahrain,Bahrain TBR,Manama Bahrain,,1
Bahrain,Bahrain TBR,Saar Bahrain,,-2
Bahrain,Bahrain TBR,Um Al Naasan Bahrain,,-2
Bahrain,Bahrain TBR,Al Jasra Bahrain,,-2
Belarus,Minsk,Minsk,Europe,1
Belarus,Minsk,Vileyka,Europe,-2
Belarus,Minsk,Krynica,Europe,-2
Belarus,Minsk,Sienica,Europe,-2
Belgium,Brussels,Villers-le-Bouillet,Europe,-2
Belgium,Antwerp,Puurs,Europe,1
Belgium,Brussels,Brussels,Europe,1
Belgium,Brussels,Kortenberg,Europe,1
Belgium,Brussels,Forest,Europe,1
Belgium,Brussels,Bomal,Europe,-2
Belgium,Brussels,Sint-Martens-Latem,Europe,-2
Belgium,Brussels,Grand-Rosière-Hôtômont,Europe,-2
Belgium,Brussels,Mechelen-Bovelingen,Europe,-2
Belgium,Brussels,Sterrebeek,Europe,-2
Belgium,Brussels,Dhuy,Europe,-2
Belgium,Brussels,Maisires,Europe,-2
Belgium,Brussels,Mont-Saint-Guibert,Europe,1
Belgium,Brussels,Kruisem,Europe,-2
Belgium,Antwerp,Rumst,Europe,-2
Belgium,Brussels,Hoeselt,Europe,-2
Belgium,Brussels,Hasselt,Europe,1
Belgium,Brussels,Kobbegem,Europe,-2
Belgium,Brussels,Ocquier,Europe,-2
Belgium,Brussels,Roeselare,Europe,1
Belgium,Brussels,Ninove,Europe,-2
Belgium,Brussels,Huy,Europe,1
Belgium,Brussels,Tielt,Europe,1
Belgium,Antwerp,Hulshout,Europe,-2
Belgium,Brussels,Wevelgem,Europe,1
Belgium,Brussels,Geer,Europe,-2
Belgium,Brussels,Diest,Europe,1
Belgium,Brussels,Wetteren,Europe,1
Belgium,Brussels,Braine-le-Châtea,Europe,-2
Belgium,Brussels,Sint-Stevens-Woluwe,Europe,-2
Belgium,Brussels,Haneffe,Europe,-2
Belgium,Brussels,Anzegem,Europe,-2
Belgium,Brussels,Manage,Europe,1
Belgium,Brussels,Affligem,Europe,1
Belgium,Brussels,Beaufays,Europe,1
Belgium,Brussels,Woluwe-Saint-Lambert,Europe,-2
Belgium,Brussels,Gent,Europe,1
Belgium,Brussels,Saint-Ghislain,Europe,-2
Belgium,Antwerp,Wilrijk,Europe,1
Belgium,Antwerp,Kallo,Europe,-2
Belgium,Brussels,Chimay,Europe,-2
Belgium,Antwerp,Zele,Europe,-2
Belgium,Antwerp,Berchem,Europe,1
Belgium,Brussels,Hooglede,Europe,-2
Belgium,Antwerp,Herselt,Europe,1
Belgium,Brussels,Kortenaken,Europe,-2
Belgium,Brussels,Marke,Europe,-2
Belgium,Brussels,Jambes,Europe,-2
Belgium,Brussels,Castea,Europe,-2
Belgium,Brussels,Deurle,Europe,-2
Belgium,Brussels,Ciney,Europe,-2
Belgium,Brussels,Sambreville,Europe,-2
Belgium,Brussels,Mignault,Europe,-2
Belgium,Brussels,Brussel,Europe,1
Belgium,Brussels,Vlezenbeek,Europe,-2
Belgium,Brussels,Les Bons Villers,Europe,-2
Belgium,Brussels,Wijgmaal,Europe,-2
Belgium,Brussels,Ronse,Europe,-2
Belgium,Brussels,Heusden,Europe,-2
Belgium,Brussels,Gaurain-Ramecroix,Europe,-2
Belgium,Brussels,Aye,Europe,-2
Belgium,Brussels,Webbekom,Europe,-2
Belgium,Antwerp,Maldegem,Europe,-2
Belgium,Antwerp,Overpelt,Europe,-2
Belgium,Brussels,Hun,Europe,1
Belgium,Brussels,Eghezee,Europe,-2
Belgium,Brussels,Ardooie,Europe,-2
Belgium,Brussels,Herzele,Europe,-2
Belgium,Brussels,Meslin-l'Evque,Europe,-2
Belgium,Brussels,Baaigem,Europe,-2
Belgium,Brussels,Petit-Roeulx-lez-Nivelles,Europe,-2
Belgium,Brussels,Sint-Genesius-Rode,Europe,-2
Belgium,Brussels,Nevele,Europe,-2
Belgium,Brussels,Ittre,Europe,-2
Belgium,Brussels,Erquelinnes,Europe,-2
Belgium,Antwerp,Kessel,Europe,-2
Belgium,Brussels,Diegem,Europe,-2
Belgium,Antwerp,Houthalen-Helchteren,Europe,-2
Belgium,Antwerp,Assenede,Europe,-2
Belgium,Brussels,Anderlues,Europe,-2
Belgium,Brussels,Merchtem,Europe,-2
Belgium,Antwerp,Boechout,Europe,-2
Belgium,Brussels,Waregem,Europe,1
Belgium,Antwerp,Sint-Katelijne-Waver,Europe,1
Belgium,Brussels,Sint-Amandsberg,Europe,-2
Belgium,Antwerp,Stabroek,Europe,-2
Belgium,Antwerp,Boekel,Europe,-2
Belgium,Brussels,Jette,Europe,-2
Belgium,Antwerp,Oostkamp,Europe,-2
Belgium,Brussels,Zottegem,Europe,1
Belgium,Brussels,Acoz,Europe,-2
Belgium,Antwerp,Herenthout,Europe,-2
Belgium,Brussels,Corbais,Europe,-2
Belgium,Antwerp,Hove,Europe,1
Belgium,Brussels,Mere,Europe,-2
Belgium,Brussels,Erpe-Mere,Europe,-2
Belgium,Antwerp,Zelzate,Europe,-2
Belgium,Antwerp,Neerpelt,Europe,1
Belgium,Antwerp,Kinrooi,Europe,-2
Belgium,Brussels,Buggenhout,Europe,1
Belgium,Brussels,Saint-Gilles,Europe,-2
Belgium,Antwerp,Ramsel,Europe,-2
Belgium,Brussels,Chaumont-Gistoux,Europe,-2
Belgium,Brussels,Bilzen,Europe,1
Belgium,Brussels,Landegem,Europe,-2
Belgium,Antwerp,Desteldonk,Europe,-2
Belgium,Brussels,Court-St.-Etienne,Europe,-2
Belgium,Brussels,Louvain-la-Neuve,Europe,1
Belgium,Antwerp,Ranst,Europe,-2
Belgium,Antwerp,Lint,Europe,-2
Belgium,Antwerp,Edegem,Europe,1
Belgium,Antwerp,Grobbendonk,Europe,-2
Belgium,Brussels,Strombeek,Europe,-2
Belgium,Brussels,Moorslede,Europe,-2
Belgium,Brussels,Lanaken,Europe,-2
Belgium,Antwerp,Ekeren,Europe,-2
Belgium,Brussels,Braine-l'Alleud,Europe,1
Belgium,Antwerp,Dilsen-Stokkem,Europe,-2
Belgium,Antwerp,Merksem,Europe,-2
Belgium,Brussels,Chne,Europe,-2
Belgium,Brussels,Ramillies,Europe,-2
Belgium,Antwerp,Turnhout,Europe,1
Belgium,Antwerp,Schelle,Europe,-2
Belgium,Antwerp,Aalter,Europe,-2
Belgium,Brussels,Schaerbeek,Europe,-2
Belgium,Brussels,Ganshoren,Europe,-2
Belgium,Brussels,Marche-en-Famenne,Europe,1
Belgium,Antwerp,Boom,Europe,-2
Belgium,Antwerp,Laakdal,Europe,-2
Belgium,Brussels,Esneux,Europe,-2
Belgium,Brussels,Gooik,Europe,-2
Belgium,Antwerp,Oud-Turnhout,Europe,-2
Belgium,Brussels,De Pinte,Europe,-2
Belgium,Brussels,Ham-sur-Heure-Nalinnes,Europe,-2
Belgium,Brussels,Landen,Europe,-2
Belgium,Brussels,Drongen,Europe,-2
Belgium,Brussels,Mechelen,Europe,1
Belgium,Antwerp,Jabbeke,Europe,-2
Belgium,Brussels,Etterbeek,Europe,-2
Belgium,Brussels,Le Roeulx,Europe,-2
Belgium,Brussels,Sint-Denijs-Westrem,Europe,-2
Belgium,Brussels,Scherpenheuvel-Zichem,Europe,-2
Belgium,Brussels,Wavre,Europe,1
Belgium,Brussels,Juprelle,Europe,-2
Belgium,Antwerp,Brasschaat,Europe,1
Belgium,Brussels,Ternat,Europe,-2
Belgium,Brussels,Sint-Jans-Molenbeek,Europe,-2
Belgium,Antwerp,Hamont-Achel,Europe,-2
Belgium,Brussels,Auderghem,Europe,-2
Belgium,Brussels,Peutie,Europe,-2
Belgium,Antwerp,Molenstede,Europe,1
Belgium,Antwerp,Bree,Europe,-2
Belgium,Brussels,Rumes,Europe,-2
Belgium,Brussels,Fexhe-le-Haut-Clocher,Europe,-2
Belgium,Brussels,Korbeek-Lo,Europe,1
Belgium,Brussels,Isnes,Europe,-2
Belgium,Antwerp,Malle,Europe,-2
Belgium,Brussels,Tongeren,Europe,-2
Belgium,Brussels,Haren,Europe,-2
Belgium,Brussels,Schellebelle,Europe,-2
Belgium,Antwerp,Wijnegem,Europe,-2
Belgium,Brussels,Milmort,Europe,-2
